player,País,Posc,Edad,PJ,Titular,Mín,90 s,Gls.,Ass,G+A,G-TP,TP,TPint,TA,TR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.,Ast,G+A,G-TP,G+A-TP,xG,xAG,xG+xAG,npxG,npxG+xAG,Partidos,league,season,team,country
Ezequiel Cerutti,ARG,"DL,CC",32.61643835616438,4,3,178.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,0.4,3.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.09,0.12,0.2,0.09,0.2,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Cristian Ferreira,ARG,CC,24.964383561643835,4,2,215.0,2.4,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.3,0.3,0.2,0.5,3.0,18.0,18.0,0.42,0.0,0.42,0.42,0.42,0.14,0.08,0.22,0.14,0.22,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Daniel Herrera,ARG,DF,20.561643835616437,5,2,205.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Andrés Vombergar,SVN,"DL,CC",29.775342465753425,4,2,202.0,2.2,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.1,0.3,0.1,0.4,1.0,2.0,13.0,0.45,0.0,0.45,0.0,0.0,0.48,0.04,0.52,0.13,0.17,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Santiago Sosa,ARG,CC,19.58082191780822,4,2,187.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Agustín Giay,ARG,DF,20.61917808219178,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,6.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,0.06,0.1,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Francisco Perruzzi,ARG,"CC,DL",22.991780821917807,5,2,143.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Iván Tapia,ARG,CC,25.767123287671232,2,2,127.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Diego Herazo,COL,"DL,CC",28.375342465753423,5,1,136.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.7,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.17,0.3,0.48,0.17,0.48,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Adam Bareiro,PAR,DL,28.09315068493151,2,1,135.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Sebastián Blanco,ARG,CC,36.45753424657534,6,1,133.0,1.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.2,0.2,0.1,0.3,8.0,14.0,14.0,0.68,0.0,0.68,0.68,0.68,0.13,0.09,0.21,0.13,0.21,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Nicolás Hernández,COL,DF,26.613698630136987,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Carlos Sánchez,COL,"DF,CC",38.56164383561644,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Nahuel Bustos,ARG,"CC,DL",26.153424657534245,4,0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,3.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Tobías Medina,ARG,"CC,DL",20.49041095890411,2,0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.0,0.15,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Tomás Porra,ARG,CC,20.638356164383563,2,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Facundo Bruera,ARG,DF,25.934246575342467,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Gonzalo Alassia,ARG,CC,20.542465753424658,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Lucas Coronel,ARG,DF,16.2986301369863,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Agustin Hausch,ARG,DL,21.273972602739725,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Lautaro López,ARG,PO,23.5972602739726,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Agustín Martegani,ARG,CC,24.276712328767122,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Mauro Perez,ARG,CC,21.53150684931507,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,San Lorenzo,Argentina
Total del equipo,nan,,26.2,11,121,990.0,11.0,9.0,4.0,13.0,7.0,2.0,2.0,22.0,0.0,10.7,9.1,6.3,15.4,151.0,464.0,460.0,0.82,0.36,1.18,0.64,1.0,0.97,0.57,1.54,0.83,1.4,,Liga Profesional,2024,San Lorenzo,Argentina
Total del oponente,nan,,27.8,11,121,990.0,11.0,10.0,7.0,17.0,10.0,0.0,0.0,44.0,2.0,8.9,8.9,6.1,15.0,93.0,290.0,288.0,0.91,0.64,1.55,0.91,1.55,0.81,0.55,1.37,0.81,1.37,,Liga Profesional,2024,San Lorenzo,Argentina
Kevin Facundo Gutiérrez,ARG,CC,27.23835616438356,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.3,0.3,0.1,0.4,6.0,75.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Cristopher Fiermarin,URU,PO,26.660273972602738,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Santi Ramos Mingo,ARG,DF,22.77260273972603,10,10,900.0,10.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,1.4,1.4,0.2,1.6,8.0,34.0,6.0,0.1,0.0,0.1,0.1,0.1,0.14,0.02,0.16,0.14,0.16,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Luciano Ramón Herrera,ARG,"DL,CC",28.246575342465754,12,10,861.0,9.6,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.8,1.8,1.2,3.0,28.0,24.0,82.0,0.0,0.1,0.1,0.0,0.1,0.19,0.13,0.32,0.19,0.32,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Ezequiel Cannavo,ARG,"DF,CC",22.213698630136985,8,7,616.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.4,10.0,15.0,26.0,0.0,0.0,0.0,0.0,0.0,0.02,0.04,0.06,0.02,0.06,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Emanuel Aguilera,ARG,DF,35.21643835616438,9,7,590.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Lucas Ferreira,URU,DF,24.202739726027396,7,7,574.0,6.4,0.0,1.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.1,0.1,4.0,18.0,3.0,0.0,0.16,0.16,0.0,0.16,0.0,0.02,0.02,0.0,0.02,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Julián López,ARG,CC,24.64109589041096,10,7,442.0,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.0,0.3,1.0,22.0,7.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.05,0.05,0.05,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Kevin Lopez,ARG,"CC,DL",22.671232876712327,9,6,624.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,1.3,1.5,10.0,39.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.19,0.22,0.03,0.22,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Aaron Nicolás Molinas,ARG,"CC,DL",24.073972602739726,11,6,581.0,6.5,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,2.1,2.1,0.6,2.8,18.0,35.0,27.0,0.46,0.15,0.62,0.46,0.62,0.33,0.1,0.43,0.33,0.43,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Ignacio Galván,ARG,"DF,CC",21.980821917808218,6,5,386.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Juan Miritello,ARG,DL,25.556164383561644,6,5,370.0,4.1,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.5,1.5,0.2,1.7,0.0,0.0,26.0,0.0,0.24,0.24,0.0,0.24,0.35,0.06,0.41,0.35,0.41,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Alexis Soto,ARG,DF,30.86027397260274,9,4,416.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,0.2,0.7,0.9,8.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.05,0.15,0.2,0.05,0.2,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Nicolás Tripichio,ARG,DF,28.649315068493152,5,4,379.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,9.0,17.0,14.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Gabriel Alanís,ARG,"DL,CC",30.454794520547946,7,4,315.0,3.5,2.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.7,0.7,1.3,2.1,5.0,10.0,27.0,0.57,0.57,1.14,0.57,1.14,0.2,0.38,0.59,0.2,0.59,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Abiel Osorio,ARG,"DL,CC",22.21095890410959,7,3,378.0,4.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.2,0.8,4.0,8.0,27.0,0.24,0.0,0.24,0.24,0.24,0.14,0.04,0.18,0.14,0.18,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Rodrigo Bogarín,PAR,CC,27.265753424657536,5,3,329.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.4,5.0,23.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Ayrton Portillo,ARG,"CC,DF",24.03013698630137,6,3,293.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.1,1.4,2.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.06,0.35,0.42,0.06,0.42,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Nicolás Palavecino,ARG,"CC,DL",21.41917808219178,6,3,283.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.3,0.3,0.1,0.4,6.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.09,0.03,0.12,0.09,0.12,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Nicolás Fernández,ARG,DL,28.556164383561644,3,3,269.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.1,1.1,0.0,1.2,2.0,6.0,10.0,0.33,0.33,0.67,0.33,0.67,0.38,0.01,0.39,0.38,0.39,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Darío Cáceres,PAR,"DF,CC",26.59178082191781,5,2,267.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,4.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Facundo Echevarría,ARG,"DL,CC",22.07945205479452,4,2,224.0,2.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,0.8,5.0,8.0,20.0,0.0,0.4,0.4,0.0,0.4,0.1,0.23,0.33,0.1,0.33,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Enrique Bologna,ARG,PO,42.54246575342466,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Matías Sosa,ARG,"DL,CC",23.03013698630137,4,2,144.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,0.0,0.6,5.0,4.0,10.0,0.62,0.0,0.62,0.62,0.62,0.38,0.03,0.41,0.38,0.41,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
César Pérez,CHI,"CC,DL",21.75068493150685,3,2,121.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.28,0.03,0.32,0.28,0.32,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Esteban Burgos,ARG,DF,32.63835616438356,3,2,89.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Esteban Lucero,ARG,DF,19.084931506849315,2,1,138.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Nicolás Blandi,ARG,DL,34.62739726027397,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Santiago Godoy,ARG,DL,23.567123287671233,1,1,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.42,0.0,0.42,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Francisco Marco,ARG,DF,21.167123287671235,1,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Andrés Berizovsky,ARG,DF,19.843835616438355,3,0,50.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Benjamín Schamine,ARG,DL,20.84931506849315,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Mateo Aguiar,ARG,CC,17.44931506849315,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Lorenzo Brun,ARG,DL,19.136986301369863,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Elías Calderón,ARG,DF,23.567123287671233,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Tiago Ferreyra,ARG,DF,22.367123287671234,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Ramiro Garcia,ARG,PO,22.71780821917808,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Tiago Serrago,ARG,CC,20.564383561643837,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Elián Sosa,ARG,DL,21.293150684931508,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Alejo Valenzuela,ARG,DF,19.926027397260274,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Yorman Zapata,COL,DL,23.994520547945207,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Partidos,Liga Profesional,2024,Defensa y Justicia,Argentina
Total del equipo,nan,,26.0,12,132,1080.0,12.0,9.0,8.0,17.0,9.0,0.0,0.0,39.0,3.0,12.2,12.2,8.9,21.1,156.0,419.0,418.0,0.75,0.67,1.42,0.75,1.42,1.02,0.74,1.76,1.02,1.76,,Liga Profesional,2024,Defensa y Justicia,Argentina
Total del oponente,nan,,27.0,12,132,1080.0,12.0,19.0,13.0,32.0,17.0,2.0,3.0,26.0,0.0,16.9,14.5,11.1,25.6,177.0,462.0,454.0,1.58,1.08,2.67,1.42,2.5,1.4,0.93,2.33,1.21,2.14,,Liga Profesional,2024,Defensa y Justicia,Argentina
Rodrigo Herrera,ARG,CC,24.073972602739726,12,12,998.0,11.1,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,6.0,33.0,7.0,0.0,0.18,0.18,0.0,0.18,0.01,0.01,0.02,0.01,0.02,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Nicolás Capraro,ARG,DF,26.49041095890411,12,11,1000.0,11.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,5.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Gonzalo Goñi,ARG,DF,26.035616438356165,11,11,945.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.1,0.4,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Rodrigo Insúa,ARG,DF,26.704109589041096,10,10,889.0,9.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,0.7,21.0,24.0,35.0,0.1,0.0,0.1,0.1,0.1,0.04,0.03,0.08,0.04,0.08,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Siro Rosane,ARG,CC,24.22739726027397,12,10,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.3,2.0,29.0,7.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Maximiliano Zalazar,ARG,DL,23.476712328767125,11,10,663.0,7.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.6,0.6,0.2,0.8,20.0,13.0,47.0,0.14,0.0,0.14,0.14,0.14,0.09,0.02,0.11,0.09,0.11,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Sebastián Moyano,ARG,PO,34.00821917808219,9,9,810.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Marco Iacobellis,ARG,"DL,CC",23.673972602739727,12,9,683.0,7.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,0.4,1.5,20.0,31.0,37.0,0.13,0.0,0.13,0.13,0.13,0.14,0.05,0.19,0.14,0.19,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Facundo Mater,ARG,DF,26.101369863013698,7,7,630.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,0.3,0.5,0.8,7.0,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07,0.11,0.05,0.11,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Alan Cantero,ARG,"CC,DL",26.16986301369863,10,7,584.0,6.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,1.3,6.0,11.0,22.0,0.0,0.15,0.15,0.0,0.15,0.1,0.11,0.21,0.1,0.21,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Jhonatan Candia,URU,DL,29.457534246575342,9,5,544.0,6.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1.8,1.0,11.0,27.0,0.17,0.0,0.17,0.17,0.17,0.17,0.13,0.3,0.17,0.3,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Pedro Velurtas,ARG,DF,23.175342465753424,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.0,0.1,7.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Lucas Brochero,ARG,"DL,CC",25.6,6,4,233.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.5,6.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.03,0.17,0.2,0.03,0.2,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Alexis Dominguez,ARG,"DL,CC",27.832876712328765,7,3,322.0,3.6,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9,0.9,0.0,0.9,2.0,4.0,14.0,0.28,0.0,0.28,0.28,0.28,0.25,0.01,0.25,0.25,0.25,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Marcelo Miño,ARG,PO,27.02191780821918,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Federico Aguirre,ARG,DL,22.353424657534248,6,3,243.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.2,4.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.01,0.05,0.06,0.01,0.06,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Santiago Coronel,ARG,"CC,DL",24.13150684931507,9,2,322.0,3.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,1.1,1.2,15.0,30.0,10.0,0.0,0.28,0.28,0.0,0.28,0.03,0.31,0.35,0.03,0.35,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Daniel Juárez,ARG,DL,23.08219178082192,8,2,298.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.3,1.0,5.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.19,0.1,0.29,0.19,0.29,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Nicolás Demartini,ARG,DF,24.81917808219178,4,2,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Manuel Agustín Duarte,ARG,"CC,DL",23.016438356164382,7,2,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.6,8.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0.21,0.03,0.24,0.21,0.24,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Alex Juárez,ARG,"CC,DL",19.95068493150685,7,2,237.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.5,0.5,1.0,7.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.2,0.19,0.39,0.2,0.39,Partidos,Liga Profesional,2024,Barracas Central,Argentina
Nicolás Tolosa,ARG,DF,23.246575342465754,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Partidos,Liga Profesional,2024,Barracas Central,Argentina
